timestamp,facility_type,machine_id,machine_speed,shift,production_time,output_quantity,energy_consumption,energy_per_unit,ambient_temperature,humidity,defect_rate,defect_type,maintenance_needed,energy_waste_flag,anomaly_label,carbon_emission,energy_cost,production_efficiency,quality_score,predicted_energy_class,recommended_action,efficiency_score
2025-01-10 08:00:00,Spinning,M002,27980.0,Morning,0.021,108.7,215.49,2.01,20.1,56.7,1.54,,No,1,0,95.22,1631.26,84.2,92.8,High,Check Energy Usage,86.4
2025-01-10 08:30:00,Finishing,M020,52.0,Morning,0.0127,98.8,158.48,1.55,26.3,81.5,1.61,Stain,No,0,0,69.09,1179.56,67.9,89.9,Medium,Continue Production,74.4
2025-01-10 09:00:00,Spinning,M003,11051.0,Morning,0.0147,82.9,174.14,2.03,22.3,57.9,1.48,Stain,No,1,0,68.21,1311.54,56.1,93.4,Medium,Check Energy Usage,66.5
2025-01-10 09:30:00,Finishing,M020,103.0,Morning,0.0079,110.3,185.44,1.61,25.5,71.1,1.52,Hole,No,1,0,87.53,1480.15,72.4,92.4,High,Check Energy Usage,78.6
2025-01-10 10:00:00,Finishing,M020,47.0,Morning,0.0188,86.6,136.01,1.51,24.0,74.4,1.48,Stain,Yes,0,0,52.87,1061.52,52.6,91.1,Low,Continue Production,62.5
2025-01-10 10:30:00,Spinning,M004,12605.0,Morning,0.0192,67.2,138.87,1.97,22.2,65.1,1.95,Stain,No,1,0,61.53,1034.39,51.7,88.2,Low,Check Energy Usage,65.5
2025-01-10 11:00:00,Weaving,M006,1026.0,Morning,0.022,88.5,145.11,1.59,20.9,65.6,2.25,Stain,No,1,1,64.1,1101.55,69.4,84.3,Medium,Reduce Machine Speed,74.4
2025-01-10 11:30:00,Spinning,M002,10689.0,Morning,0.0112,88.2,163.88,1.84,21.5,61.0,1.45,Float,No,0,0,71.73,1245.99,62.3,91.3,Medium,Continue Production,77.4
2025-01-10 12:00:00,Spinning,M001,17949.0,Morning,0.0135,80.2,148.91,1.85,19.1,46.6,1.3,Stain,No,0,0,62.2,1102.49,54.5,93.8,Medium,Continue Production,64.5
2025-01-10 12:30:00,Weaving,M005,547.0,Morning,0.021,82.9,107.18,1.31,20.5,50.0,1.16,Broken Yarn,No,0,0,49.5,784.87,47.8,89.2,Low,Continue Production,61.0
2025-01-10 13:00:00,Weaving,M005,505.0,Morning,0.0072,84.3,129.29,1.62,22.0,61.1,1.68,Hole,Yes,1,1,49.48,1024.32,58.6,91.8,Low,Inspect Machine,64.7
2025-01-10 13:30:00,Dyeing,M015,45.0,Morning,0.0215,106.2,208.79,2.02,25.3,64.8,0.75,,No,1,0,89.73,1572.1,88.6,97.5,High,Check Energy Usage,95.0
2025-01-10 14:00:00,Weaving,M006,1064.0,Evening,0.0161,93.4,146.81,1.59,20.5,66.4,3.2,Stain,Yes,0,1,61.02,1073.44,52.8,76.9,Medium,Schedule Maintenance,56.7
2025-01-10 14:30:00,Knitting,M012,1102.0,Evening,0.0169,85.9,122.57,1.41,21.1,53.2,0.97,Float,No,1,0,50.12,931.03,58.0,93.2,Low,Check Energy Usage,68.2
2025-01-10 15:00:00,Dyeing,M015,78.0,Evening,0.0098,120.4,242.22,1.94,24.8,68.2,1.33,Stain,No,0,0,106.11,1848.01,93.8,89.8,High,Continue Production,92.0
2025-01-10 15:30:00,Finishing,M017,65.0,Evening,0.0108,102.1,175.36,1.72,23.1,64.4,0.96,Broken Yarn,No,1,0,79.89,1255.58,75.9,97.5,Medium,Check Energy Usage,82.7
2025-01-10 16:00:00,Weaving,M007,840.0,Evening,0.0081,76.0,128.38,1.61,21.3,58.7,2.52,Hole,No,1,0,53.96,975.34,58.4,84.8,Low,Optimize Machine Load,64.3
2025-01-10 16:30:00,Dyeing,M013,69.0,Evening,0.012,102.2,210.88,2.0,26.3,83.1,1.73,Hole,No,0,0,94.01,1639.52,84.0,96.3,High,Continue Production,84.7
2025-01-10 17:00:00,Spinning,M003,9904.0,Evening,0.0257,67.3,128.5,1.93,20.6,69.8,1.88,Stain,No,0,0,55.58,995.93,42.1,94.4,Low,Continue Production,54.4
2025-01-10 17:30:00,Spinning,M003,8804.0,Evening,0.0219,70.5,174.18,2.42,20.4,64.0,1.71,Float,Yes,1,0,71.5,1414.7,50.4,89.3,Medium,Reduce Machine Speed,64.7
2025-01-10 18:00:00,Spinning,M003,9818.0,Evening,0.014,90.7,174.5,1.94,21.2,59.7,1.61,Hole,Yes,0,0,74.18,1377.99,64.5,87.2,Medium,Continue Production,71.6
2025-01-10 18:30:00,Dyeing,M014,23.0,Evening,0.017,95.1,186.72,1.88,27.5,72.6,1.58,Hole,No,0,0,79.28,1478.9,64.1,90.9,High,Continue Production,66.9
2025-01-10 19:00:00,Knitting,M012,1558.0,Evening,0.0151,92.1,125.39,1.32,19.3,64.8,2.71,Stain,No,1,1,51.26,1066.22,61.4,80.4,Low,Inspect Machine,69.4
2025-01-10 19:30:00,Dyeing,M014,25.0,Evening,0.0188,79.1,154.22,2.04,25.0,65.2,0.75,Hole,No,1,0,68.18,1203.94,57.9,100.0,Medium,Check Energy Usage,65.8
2025-01-10 20:00:00,Knitting,M012,1386.0,Evening,0.0164,71.5,71.04,0.98,20.5,52.6,1.71,,No,0,0,31.56,547.14,45.9,89.0,Low,Continue Production,58.9
2025-01-10 20:30:00,Finishing,M019,87.0,Evening,0.012,99.1,193.22,1.85,24.1,75.5,1.13,Float,No,1,0,76.92,1509.35,64.7,97.2,High,Check Energy Usage,74.5
2025-01-10 21:00:00,Finishing,M020,53.0,Evening,0.0077,106.3,172.18,1.63,24.6,70.0,1.34,Stain,No,1,0,67.6,1287.92,72.1,92.2,Medium,Check Energy Usage,79.0
2025-01-10 21:30:00,Dyeing,M013,70.0,Evening,0.0135,108.2,198.53,1.81,26.9,79.7,1.83,Hole,Yes,0,0,87.27,1515.12,74.0,90.1,High,Continue Production,83.6
2025-01-10 22:00:00,Spinning,M004,21088.0,Night,0.016,73.6,168.14,2.24,21.4,59.2,1.97,Broken Yarn,No,1,0,69.21,1253.64,40.1,86.5,Medium,Reduce Machine Speed,49.2
2025-01-10 22:30:00,Finishing,M017,90.0,Night,0.022,108.3,184.39,1.76,24.6,55.7,0.54,Stain,No,1,0,80.68,1419.13,79.8,100.0,High,Optimize Machine Load,86.7
2025-01-10 23:00:00,Finishing,M017,69.0,Night,0.0197,86.3,125.61,1.42,22.6,48.8,0.93,Broken Yarn,No,0,0,57.26,929.82,61.8,96.6,Low,Continue Production,74.3
2025-01-10 23:30:00,Dyeing,M013,47.0,Night,0.0174,91.4,204.6,2.33,24.9,70.7,0.87,Stain,No,1,0,83.1,1529.53,68.7,92.6,High,Optimize Machine Load,72.7
2025-01-11 00:00:00,Spinning,M002,17213.0,Night,0.0173,93.9,193.44,2.1,22.1,50.6,1.34,Hole,No,1,0,77.73,1488.62,62.2,99.1,High,Optimize Machine Load,69.2
2025-01-11 00:30:00,Spinning,M003,17512.0,Night,0.0129,89.3,186.84,2.02,20.8,55.9,1.2,,No,0,0,87.23,1416.34,59.3,94.1,High,Continue Production,67.1
2025-01-11 01:00:00,Spinning,M001,33441.0,Night,0.018,107.1,247.4,2.29,22.3,45.9,1.46,Float,No,1,0,108.04,1805.61,83.8,90.6,High,Check Energy Usage,86.5
2025-01-11 01:30:00,Weaving,M005,441.0,Night,0.0179,77.1,119.99,1.58,22.8,67.5,2.18,Hole,Yes,1,1,50.04,854.9,48.3,79.2,Low,Inspect Machine,51.8
2025-01-11 02:00:00,Spinning,M001,32526.0,Night,0.0141,105.1,211.83,1.99,22.7,57.6,2.32,Hole,Yes,0,0,87.56,1566.14,73.0,89.2,High,Continue Production,78.7
2025-01-11 02:30:00,Weaving,M005,921.0,Night,0.0216,85.4,121.76,1.43,20.6,56.4,2.19,Stain,No,0,0,50.44,891.27,54.5,87.4,Low,Continue Production,58.5
2025-01-11 03:00:00,Finishing,M018,43.0,Night,0.018,99.6,173.38,1.74,22.8,61.3,1.23,Stain,No,1,0,69.96,1336.0,79.8,95.7,Medium,Optimize Machine Load,87.7
2025-01-11 03:30:00,Weaving,M008,876.0,Night,0.0138,101.8,177.0,1.7,22.2,59.5,1.76,Stain,No,1,0,79.82,1355.73,78.1,89.6,High,Check Energy Usage,82.5
2025-01-11 04:00:00,Knitting,M009,1300.0,Night,0.0109,80.3,98.42,1.28,18.5,33.0,1.92,Hole,Yes,1,0,39.31,791.59,58.2,86.7,Low,Check Energy Usage,71.1
2025-01-11 04:30:00,Knitting,M011,820.0,Night,0.0203,76.5,85.16,1.11,18.8,57.5,0.89,Broken Yarn,No,0,0,41.08,678.18,50.7,94.5,Low,Continue Production,63.7
2025-01-11 05:00:00,Finishing,M017,50.0,Night,0.0178,100.1,165.29,1.67,24.7,72.5,1.54,Stain,No,0,0,69.64,1300.73,65.8,93.9,Medium,Continue Production,71.9
2025-01-11 05:30:00,Dyeing,M016,86.0,Night,0.0158,119.5,218.73,1.91,25.5,64.6,1.31,Hole,No,0,0,90.1,1688.87,99.5,95.7,High,Continue Production,96.2
2025-01-11 06:00:00,Weaving,M006,759.0,Morning,0.0249,95.4,119.45,1.31,21.0,61.9,1.6,Hole,Yes,0,0,49.78,917.4,68.6,89.7,Low,Continue Production,74.6
2025-01-11 06:30:00,Knitting,M009,1279.0,Morning,0.0095,83.2,93.44,1.01,20.4,56.1,1.98,Broken Yarn,No,0,0,29.78,755.05,51.0,90.7,Low,Continue Production,60.8
2025-01-11 07:00:00,Dyeing,M016,69.0,Morning,0.0167,123.7,253.42,2.03,25.2,81.5,2.24,Hole,Yes,1,0,108.74,1965.3,100.0,88.9,High,Optimize Machine Load,100.0
2025-01-11 07:30:00,Knitting,M009,1533.0,Morning,0.019,95.5,69.41,0.81,20.7,56.1,2.31,Float,Yes,0,0,29.24,543.25,59.8,84.9,Low,Continue Production,63.3
2025-01-11 08:00:00,Knitting,M011,997.0,Morning,0.0096,88.9,105.44,1.29,21.1,56.7,1.52,Broken Yarn,No,1,0,48.74,853.24,69.4,92.9,Low,Reduce Machine Speed,81.3
2025-01-11 08:30:00,Spinning,M004,10546.0,Morning,0.0181,77.7,150.07,1.94,21.2,58.2,1.69,Float,Yes,1,1,57.13,1048.2,56.9,84.3,Medium,Schedule Maintenance,67.6
2025-01-11 09:00:00,Weaving,M008,550.0,Morning,0.014,76.8,152.22,1.86,22.9,69.1,2.19,Stain,Yes,1,1,70.25,1146.78,45.0,89.2,Medium,Inspect Machine,55.4
2025-01-11 09:30:00,Spinning,M003,23579.0,Morning,0.02,91.3,176.0,1.94,23.0,63.3,2.16,Float,No,1,0,79.14,1327.13,68.0,85.7,High,Reduce Machine Speed,77.8
2025-01-11 10:00:00,Finishing,M019,71.0,Morning,0.0193,94.3,174.75,1.77,26.5,81.3,1.84,Hole,Yes,1,1,80.33,1375.95,70.6,88.0,Medium,Inspect Machine,72.6
2025-01-11 10:30:00,Knitting,M011,1544.0,Morning,0.0098,109.0,130.73,1.18,22.4,67.4,2.4,Hole,Yes,1,1,56.13,1057.71,93.3,82.1,Low,Schedule Maintenance,91.1
2025-01-11 11:00:00,Finishing,M020,99.0,Morning,0.0195,93.8,159.47,1.67,24.9,72.7,2.05,Hole,Yes,1,1,72.79,1155.56,60.1,88.8,Medium,Schedule Maintenance,63.4
2025-01-11 11:30:00,Knitting,M010,868.0,Morning,0.0187,95.4,120.78,1.35,21.4,51.1,0.44,Float,No,1,0,46.17,975.58,77.1,100.0,Low,Optimize Machine Load,88.4
2025-01-11 12:00:00,Finishing,M020,80.0,Morning,0.0103,94.6,154.15,1.57,23.7,59.2,1.06,,No,1,0,69.29,1126.22,65.3,94.1,Medium,Check Energy Usage,67.6
2025-01-11 12:30:00,Weaving,M005,767.0,Morning,0.0208,93.4,159.57,1.73,21.4,66.3,1.64,Hole,No,1,0,65.69,1168.68,54.2,91.7,Medium,Check Energy Usage,59.3
2025-01-11 13:00:00,Weaving,M008,692.0,Morning,0.0102,67.1,101.8,1.44,19.5,47.7,1.53,Float,No,0,0,37.27,765.33,41.8,98.6,Low,Continue Production,54.1
2025-01-11 13:30:00,Knitting,M011,1116.0,Morning,0.0171,85.4,106.99,1.31,22.3,53.9,1.94,Broken Yarn,No,1,0,41.62,801.47,58.0,91.2,Low,Optimize Machine Load,70.3
2025-01-11 14:00:00,Weaving,M006,1187.0,Evening,0.01,86.9,150.53,1.72,19.7,54.0,1.79,Hole,No,1,0,64.9,1083.2,50.6,87.2,Medium,Check Energy Usage,62.6
2025-01-11 14:30:00,Spinning,M002,36051.0,Evening,0.0135,107.4,227.65,2.1,20.9,50.2,1.83,Float,No,1,1,94.82,1758.41,81.2,90.2,High,Inspect Machine,83.8
2025-01-11 15:00:00,Weaving,M006,449.0,Evening,0.0104,77.3,145.95,1.9,23.6,52.6,1.49,Hole,No,1,0,64.41,1137.86,55.3,90.9,Medium,Reduce Machine Speed,67.3
2025-01-11 15:30:00,Spinning,M002,36784.0,Evening,0.0163,112.5,209.43,1.84,21.2,52.6,1.21,Broken Yarn,No,0,0,83.03,1635.92,85.2,93.4,High,Continue Production,86.9
2025-01-11 16:00:00,Spinning,M002,12057.0,Evening,0.0218,84.6,144.76,1.73,21.3,64.3,1.45,Hole,No,0,0,53.88,1084.29,55.8,92.4,Medium,Continue Production,66.2
2025-01-11 16:30:00,Knitting,M009,1397.0,Evening,0.0145,89.7,94.78,1.1,20.8,49.1,1.77,Float,No,0,0,46.34,719.69,57.8,91.9,Low,Continue Production,71.3
2025-01-11 17:00:00,Dyeing,M015,66.0,Evening,0.0147,116.7,247.7,2.04,25.6,67.5,0.4,Stain,No,1,0,110.37,1883.78,87.2,100.0,High,Check Energy Usage,89.7
2025-01-11 17:30:00,Knitting,M010,953.0,Evening,0.0106,86.9,120.13,1.31,20.4,58.7,1.05,Hole,No,1,0,47.58,981.71,62.3,91.3,Low,Reduce Machine Speed,67.3
2025-01-11 18:00:00,Dyeing,M014,54.0,Evening,0.0094,106.7,210.97,2.02,25.7,87.2,2.29,Broken Yarn,Yes,1,1,90.92,1492.11,84.7,87.0,High,Schedule Maintenance,86.7
2025-01-11 18:30:00,Spinning,M002,14349.0,Evening,0.0155,93.9,170.55,1.78,19.4,63.7,1.99,Stain,No,0,0,77.59,1259.61,69.0,89.9,Medium,Continue Production,76.4
2025-01-11 19:00:00,Dyeing,M016,66.0,Evening,0.0138,114.4,232.35,2.07,26.3,72.7,1.7,Stain,No,1,0,101.82,1768.41,75.1,93.6,High,Check Energy Usage,80.1
2025-01-11 19:30:00,Weaving,M005,1155.0,Evening,0.0149,101.0,127.22,1.33,22.7,44.3,2.01,Hole,No,0,0,55.42,924.72,64.1,91.2,Low,Continue Production,73.9
2025-01-11 20:00:00,Weaving,M007,716.0,Evening,0.0211,86.5,158.44,1.76,22.4,66.4,2.1,Stain,No,1,0,72.67,1195.4,57.7,95.3,Medium,Check Energy Usage,66.5
2025-01-11 20:30:00,Finishing,M017,80.0,Evening,0.0115,115.6,239.47,2.16,23.0,74.3,1.8,Broken Yarn,Yes,1,1,100.29,1817.32,90.9,89.9,High,Schedule Maintenance,91.0
2025-01-11 21:00:00,Finishing,M017,107.0,Evening,0.0112,110.2,194.0,1.71,23.2,68.0,1.57,Hole,Yes,1,1,83.74,1450.03,87.4,91.3,High,Schedule Maintenance,89.5
2025-01-11 21:30:00,Knitting,M009,1445.0,Evening,0.0063,90.0,123.58,1.39,20.0,61.0,2.22,Hole,Yes,1,1,53.19,943.02,69.5,88.4,Low,Inspect Machine,75.1
2025-01-11 22:00:00,Spinning,M002,15592.0,Night,0.0194,85.5,160.33,1.89,22.3,65.1,1.55,Float,No,0,0,68.01,1245.24,60.7,91.5,Medium,Continue Production,73.2
2025-01-11 22:30:00,Dyeing,M016,56.0,Night,0.0246,98.8,160.54,1.6,26.9,66.1,1.56,Float,No,0,0,67.63,1212.26,74.8,92.2,Medium,Continue Production,80.3
2025-01-11 23:00:00,Spinning,M002,17674.0,Night,0.0218,85.2,162.81,1.87,21.9,54.7,1.96,Stain,Yes,0,0,70.46,1220.86,50.9,90.2,Medium,Continue Production,59.8
2025-01-11 23:30:00,Knitting,M009,1007.0,Night,0.0139,72.0,72.8,1.08,22.2,67.6,2.45,Hole,Yes,0,1,31.51,547.38,47.8,78.3,Low,Inspect Machine,57.0
2025-01-12 00:00:00,Spinning,M004,25766.0,Night,0.0177,81.5,148.56,1.77,23.2,47.2,1.59,Stain,No,0,0,59.84,1130.24,44.2,89.0,Medium,Continue Production,58.4
2025-01-12 00:30:00,Spinning,M001,21084.0,Night,0.014,91.8,212.74,2.31,20.6,43.5,1.05,Broken Yarn,No,1,0,94.9,1549.34,61.8,93.5,High,Check Energy Usage,72.0
2025-01-12 01:00:00,Finishing,M020,91.0,Night,0.0104,102.6,166.88,1.7,23.7,58.9,1.6,Broken Yarn,Yes,1,1,68.02,1288.42,90.0,95.2,Medium,Schedule Maintenance,93.5
2025-01-12 01:30:00,Dyeing,M015,47.0,Night,0.0161,99.5,196.99,1.99,25.9,72.4,1.46,Float,Yes,0,0,84.03,1481.05,73.9,93.8,High,Continue Production,74.4
2025-01-12 02:00:00,Dyeing,M015,79.0,Night,0.0127,129.1,249.7,1.87,26.3,70.0,1.7,Stain,No,0,0,106.44,1950.68,93.0,89.1,High,Continue Production,84.5
2025-01-12 02:30:00,Weaving,M005,689.0,Night,0.0091,87.9,143.67,1.52,21.8,50.3,1.21,Hole,No,0,0,63.35,1116.97,59.9,91.5,Medium,Continue Production,71.6
2025-01-12 03:00:00,Knitting,M011,831.0,Night,0.0221,81.5,120.85,1.43,22.0,59.2,1.6,Stain,No,1,0,43.61,966.47,51.6,86.0,Low,Optimize Machine Load,61.5
2025-01-12 03:30:00,Weaving,M008,856.0,Night,0.0172,84.7,130.07,1.62,20.3,54.7,1.45,Stain,No,1,0,59.62,949.39,51.3,89.0,Low,Check Energy Usage,60.7
2025-01-12 04:00:00,Finishing,M020,71.0,Night,0.0092,98.8,175.84,1.75,24.9,51.2,1.07,Stain,No,1,0,73.08,1323.29,81.3,96.2,Medium,Check Energy Usage,87.1
2025-01-12 04:30:00,Weaving,M008,1143.0,Night,0.0112,99.1,162.67,1.59,19.7,65.3,2.91,Stain,Yes,1,1,74.99,1188.22,75.2,84.1,Medium,Schedule Maintenance,83.2
2025-01-12 05:00:00,Finishing,M018,88.0,Night,0.0153,100.0,161.35,1.57,25.5,68.8,2.0,Stain,No,0,0,67.63,1199.67,75.4,94.0,Medium,Continue Production,84.3
2025-01-12 05:30:00,Knitting,M009,1070.0,Night,0.0156,79.0,86.08,1.03,20.2,50.8,1.61,Float,No,0,0,36.91,705.15,48.2,84.5,Low,Continue Production,60.2
2025-01-12 06:00:00,Finishing,M018,83.0,Morning,0.0069,110.1,143.11,1.28,25.5,77.3,1.24,Hole,No,0,0,69.34,1148.57,80.5,94.7,Medium,Continue Production,81.4
2025-01-12 06:30:00,Spinning,M004,31371.0,Morning,0.0124,79.4,156.78,1.98,20.4,55.6,2.21,Float,No,1,0,66.46,1147.17,58.5,84.1,Medium,Check Energy Usage,62.6
2025-01-12 07:00:00,Dyeing,M015,36.0,Morning,0.0097,100.9,191.09,1.93,26.0,72.5,1.86,Stain,No,1,0,87.32,1435.86,75.2,94.4,High,Check Energy Usage,72.8
2025-01-12 07:30:00,Weaving,M008,700.0,Morning,0.0211,73.7,91.79,1.4,22.1,75.1,2.0,Stain,No,0,0,39.72,695.47,29.5,91.4,Low,Continue Production,46.9
2025-01-12 08:00:00,Spinning,M003,22657.0,Morning,0.0118,105.8,215.75,2.02,20.1,57.7,1.84,Hole,No,1,0,94.65,1665.28,91.7,93.4,High,Check Energy Usage,95.5
2025-01-12 08:30:00,Dyeing,M016,56.0,Morning,0.0114,114.8,223.83,1.94,26.4,61.7,1.51,Stain,No,0,0,96.75,1632.95,85.0,97.2,High,Continue Production,91.6
2025-01-12 09:00:00,Dyeing,M013,31.0,Morning,0.0145,84.6,142.09,1.64,27.4,72.2,1.52,,No,0,0,64.63,1017.18,59.2,91.2,Medium,Continue Production,69.2
2025-01-12 09:30:00,Dyeing,M013,41.0,Morning,0.0111,92.7,164.4,1.86,24.5,67.8,2.04,Broken Yarn,No,0,1,68.11,1270.67,70.4,93.2,Medium,Reduce Machine Speed,75.6
2025-01-12 10:00:00,Knitting,M011,1230.0,Morning,0.0108,77.1,106.41,1.33,19.5,58.9,1.5,,No,1,0,41.93,731.82,53.9,89.5,Low,Check Energy Usage,61.1
2025-01-12 10:30:00,Weaving,M005,802.0,Morning,0.0141,78.3,139.17,1.62,20.7,42.8,1.09,Broken Yarn,No,0,0,57.43,1041.21,54.7,89.8,Low,Continue Production,61.0
2025-01-12 11:00:00,Dyeing,M015,21.0,Morning,0.0103,91.2,156.42,1.71,25.3,68.3,1.24,Hole,No,0,0,67.82,1196.84,62.2,97.1,Medium,Continue Production,70.4
2025-01-12 11:30:00,Spinning,M004,11918.0,Morning,0.0139,60.1,122.84,2.05,20.4,57.3,1.24,Float,Yes,1,1,52.06,951.44,28.4,86.2,Low,Schedule Maintenance,40.0
2025-01-12 12:00:00,Knitting,M011,790.0,Morning,0.0165,87.2,127.42,1.44,20.1,58.9,1.37,,No,1,0,57.76,964.0,61.2,94.7,Low,Check Energy Usage,74.8
2025-01-12 12:30:00,Finishing,M019,31.0,Morning,0.0156,98.4,188.33,1.79,26.0,63.0,0.78,Hole,Yes,1,1,86.39,1418.56,77.9,96.7,High,Schedule Maintenance,78.7
2025-01-12 13:00:00,Spinning,M002,19944.0,Morning,0.0094,89.1,168.49,1.96,22.6,62.4,2.15,,No,0,0,68.72,1315.99,59.2,93.3,Medium,Continue Production,67.1
2025-01-12 13:30:00,Finishing,M017,36.0,Morning,0.0193,80.3,126.49,1.56,22.7,65.0,1.11,,Yes,1,1,51.58,974.0,49.8,94.7,Low,Inspect Machine,55.2
2025-01-12 14:00:00,Spinning,M004,32476.0,Evening,0.0174,88.5,164.24,1.91,21.1,63.5,2.59,Stain,Yes,0,1,65.04,1223.99,62.9,83.6,Medium,Inspect Machine,69.0
2025-01-12 14:30:00,Weaving,M005,521.0,Evening,0.0182,88.5,141.86,1.64,21.5,53.2,1.2,Broken Yarn,No,1,0,69.26,1081.06,55.2,93.7,Medium,Reduce Machine Speed,64.8
2025-01-12 15:00:00,Weaving,M005,465.0,Evening,0.013,66.8,105.91,1.59,21.9,57.7,1.85,Stain,No,1,0,46.87,821.3,39.0,87.0,Low,Check Energy Usage,49.9
2025-01-12 15:30:00,Spinning,M004,27258.0,Evening,0.0232,85.0,189.98,2.14,18.2,52.1,3.19,Float,Yes,1,1,83.8,1514.48,50.9,78.3,High,Schedule Maintenance,55.0
2025-01-12 16:00:00,Finishing,M019,100.0,Evening,0.0127,120.8,212.54,1.67,24.7,74.8,2.05,Float,Yes,1,1,86.24,1648.88,87.9,91.2,High,Schedule Maintenance,88.7
2025-01-12 16:30:00,Finishing,M018,98.0,Evening,0.0087,102.0,184.25,1.78,25.3,67.5,1.52,Stain,No,1,0,79.41,1450.72,65.7,93.8,High,Check Energy Usage,71.1
2025-01-12 17:00:00,Knitting,M012,887.0,Evening,0.0216,67.9,82.62,1.25,21.4,54.3,0.89,Stain,No,1,0,37.65,604.31,38.7,92.1,Low,Optimize Machine Load,51.6
2025-01-12 17:30:00,Dyeing,M014,67.0,Evening,0.0195,105.6,242.0,2.15,24.9,79.3,1.79,Hole,No,1,0,103.29,1820.65,78.5,91.7,High,Check Energy Usage,87.7
2025-01-12 18:00:00,Knitting,M011,1560.0,Evening,0.0115,102.3,142.7,1.42,20.5,54.8,1.8,Hole,No,1,0,65.81,1076.53,73.4,95.3,Medium,Check Energy Usage,79.4
2025-01-12 18:30:00,Knitting,M012,1491.0,Evening,0.0195,100.9,106.55,1.09,21.0,59.4,1.89,Hole,No,0,0,55.17,805.1,73.2,86.8,Low,Continue Production,78.2
2025-01-12 19:00:00,Spinning,M003,11074.0,Evening,0.0235,83.5,132.14,1.71,22.8,43.7,1.0,Stain,No,0,0,53.16,965.26,68.7,94.7,Low,Continue Production,73.8
2025-01-12 19:30:00,Spinning,M002,19693.0,Evening,0.0141,84.5,199.35,2.26,20.1,57.4,2.23,Broken Yarn,Yes,1,1,81.83,1567.69,68.1,85.1,High,Schedule Maintenance,70.0
2025-01-12 20:00:00,Knitting,M012,1115.0,Evening,0.02,86.6,116.66,1.28,19.6,56.2,1.96,Stain,Yes,1,1,46.77,923.12,61.2,87.6,Low,Schedule Maintenance,67.7
2025-01-12 20:30:00,Knitting,M012,1313.0,Evening,0.0077,85.2,93.74,0.93,20.2,54.1,1.59,Broken Yarn,No,0,0,46.83,701.13,53.8,91.5,Low,Continue Production,70.7
2025-01-12 21:00:00,Knitting,M011,1539.0,Evening,0.0197,114.2,120.71,1.13,21.5,66.5,1.93,Stain,No,0,0,56.2,944.27,78.2,92.5,Low,Continue Production,80.9
2025-01-12 21:30:00,Weaving,M008,1242.0,Evening,0.0149,95.0,176.9,1.77,20.6,54.5,2.53,Hole,Yes,1,1,75.7,1355.12,65.6,87.1,High,Schedule Maintenance,72.1
2025-01-12 22:00:00,Spinning,M004,25604.0,Night,0.0227,77.3,153.47,1.98,19.6,53.0,1.88,Hole,No,1,0,66.29,1196.7,51.3,89.8,Medium,Optimize Machine Load,58.4
2025-01-12 22:30:00,Spinning,M004,18243.0,Night,0.0115,78.8,156.92,1.93,18.4,53.6,1.15,Float,No,0,0,64.37,1140.39,53.7,92.9,Medium,Continue Production,55.2
2025-01-12 23:00:00,Weaving,M007,632.0,Night,0.0125,87.3,147.25,1.8,20.7,61.5,2.01,Broken Yarn,No,1,0,67.02,1114.75,61.0,91.3,Medium,Reduce Machine Speed,66.2
2025-01-12 23:30:00,Knitting,M011,1373.0,Night,0.022,102.8,118.8,1.07,20.5,55.9,2.08,Hole,No,0,0,49.68,901.75,71.8,92.1,Low,Continue Production,84.0
2025-01-13 00:00:00,Weaving,M005,640.0,Night,0.011,69.7,103.0,1.41,21.7,57.8,0.87,,Yes,0,0,43.35,808.78,48.3,98.3,Low,Continue Production,62.6
2025-01-13 00:30:00,Finishing,M019,74.0,Night,0.0092,102.3,171.63,1.68,24.2,75.8,1.36,Stain,No,0,0,76.41,1280.97,80.2,92.9,Medium,Continue Production,88.3
2025-01-13 01:00:00,Knitting,M009,1272.0,Night,0.0116,77.7,109.54,1.36,21.8,57.3,1.79,Hole,No,1,0,46.46,733.6,54.9,85.3,Low,Check Energy Usage,61.5
2025-01-13 01:30:00,Finishing,M017,67.0,Night,0.0161,97.7,165.41,1.74,26.6,70.5,1.63,Hole,No,1,0,70.35,1215.5,68.8,94.0,Medium,Check Energy Usage,68.0
2025-01-13 02:00:00,Finishing,M018,122.0,Night,0.0179,110.3,195.06,1.8,23.4,64.0,1.33,,No,1,0,84.11,1481.96,77.6,97.1,High,Check Energy Usage,79.1
2025-01-13 02:30:00,Dyeing,M015,42.0,Night,0.0073,105.5,204.0,1.96,26.4,75.7,1.13,Float,No,1,0,91.11,1555.0,72.2,99.9,High,Check Energy Usage,80.3
2025-01-13 03:00:00,Knitting,M009,931.0,Night,0.0184,70.4,85.33,1.37,21.2,53.7,1.64,Hole,Yes,1,0,43.36,716.71,40.0,93.4,Low,Optimize Machine Load,54.1
2025-01-13 03:30:00,Weaving,M008,1079.0,Night,0.0083,86.4,142.55,1.59,20.3,57.5,1.98,Stain,No,1,0,63.78,1108.12,60.0,95.1,Medium,Check Energy Usage,68.7
2025-01-13 04:00:00,Knitting,M011,1418.0,Night,0.012,106.6,142.53,1.27,20.1,63.5,2.3,Stain,Yes,1,1,64.64,1087.91,78.8,90.0,Medium,Inspect Machine,80.0
